-1.197859476983093030e+00,2.007939942524199772e-01,1.684665477508404396e-01,1.206879945232548490e-01,5.855866514314547189e-01,1.257108731198785856e+00,-1.029138244008991565e+00,-9.727966084931815027e-01,-5.821265797464265646e-01,9.330414855610945635e-01,6.338624528165904826e-01,-6.210583730522892809e-01,1.660037085857435146e+00,-8.200331701653142125e-02,1.183207022218963234e+00,9.672256808264686478e-01,8.605640602637824044e-01,-2.174376291535650221e-02,6.043718683216935117e-02,-5.536761361121446123e-01,-2.465478557181695340e-01,1.087415989528516480e+00,1.542140832127701700e+00,-2.129848136274393511e+00,-9.989285889373359373e-01,-1.915226065406383960e+00,-1.781896344544313671e+00,8.043788483523410526e-02,-4.966716003768080201e-01,-4.196378080843504166e-01,-3.053487625579395237e-01,-9.246919581641556141e-01,-1.362066508117193431e-01,-8.701205406819388921e-01,-1.628174493956767444e-01,-1.125660006448230693e-02,-2.589271985576679924e-02,1.280406529043430330e+00,-1.643458939331448931e+00,-9.741754267635823750e-01,-1.564452917806505639e+00,6.851292283766444724e-01,2.872610656718914690e-01,2.284478567251961856e+00,3.829128039718586174e-01,-9.608720439609482744e-01,4.797306549888181171e-01,-3.919322760076659473e-01,-1.917998063271950937e-01,-2.063678620496354199e+00,7.450959452457640575e-01,8.617223380903310526e-01,1.009342704464166074e+00,1.448260265299789573e+00,1.507326792116926439e+00,1.215751222855073532e+00,-1.406452174977883551e-01,4.707275307530824349e-01,-9.829897809107766005e-01,-1.401121857164072948e-01,1.058510370188539662e+00,-3.328662077954698817e-01,-2.516744506734042708e-01,1.342986635067368595e-01,-4.223770985095612884e-01,-5.894963322506784342e-01,1.046806263416609317e+00,-9.524803937988153280e-01,7.773642751321948596e-01,-1.587653993988827450e+00,-6.157535177222415168e-01,-1.385176390020736559e+00,6.315639630086700151e-01,-1.145446104799162645e+00,5.733775663600829686e-01,3.476017515525916535e-01,1.436426932040371529e+00,9.939136593748527648e-01,-1.332342097050026042e-01,-2.035996207196769658e-01,2.093080584665489297e-01,-5.486700821584742371e-01,-3.102363073334055255e+00,3.209480334025910930e-01,-1.500622168347732488e-01,-2.519555090561571564e+00,4.197288313585109676e-01,-1.449724017392208242e-01,-6.291357977951972380e-01,4.710664075649503846e-01,-1.990187923030427797e+00,-2.096554850124434211e+00,4.193067974548030930e-01,-7.682074092262553000e-01,9.385528915456758936e-01,5.005538387218225749e-01,1.061229683075867847e+00,5.230417607454167506e-01,3.593659691322279026e-01,-3.938408782520138596e-01
-3.217584311686718102e-01,5.861678818082939335e-01,-4.924547864636778793e-02,-6.785581678481343859e-01,-3.168472775252864637e-02,4.024053272897714084e-01,1.103552448968307287e+00,7.624830660152746020e-01,4.774710197623134311e-01,-6.239968642271341848e-01,1.724750572151881656e+00,-6.037396548802190788e-01,-1.474046174231591066e-01,2.904728237883745789e-01,1.432823952193002404e+00,-2.750902156690075429e-01,2.641012528197289044e-01,7.686174039002799940e-01,-2.157868180092991153e-02,-1.559178032875335074e+00,-6.148085741434424767e-01,3.846463708775881007e-02,1.235150565180844984e+00,-6.036882245410798431e-01,-7.090355104589605162e-01,-1.877375932498727418e-01,3.878353376334634506e-01,-1.634736440767220245e+00,3.639408638324468925e-01,3.078769364809749165e-01,2.749063062780423561e-01,-5.746501744680223567e-01,2.896365628334374165e-01,2.164104943690856597e+00,-2.294087976614186952e-01,-1.477557962275269698e+00,5.548679563279897975e-01,-1.749485481922452790e+00,-1.008445009552374483e+00,-1.512653478723820832e+00,2.539041528271281933e+00,-1.017976690733301215e+00,-4.116248292557128097e-01,7.459084830782217734e-01,1.429715224872490920e-01,1.066664858133655081e+00,-4.498152453458855726e-01,-5.861737729824624266e-01,5.419340862797472624e-01,-2.422954385772160546e-01,-1.092392904383625130e+00,-4.976718975991859528e-01,-8.530114767393137676e-01,8.457669776432129582e-01,8.525078847328962928e-01,1.327948962330967042e+00,2.060149165356131851e-01,4.838100308278814876e-01,-2.577784902485113494e-01,-1.962010662905862901e+00,1.222221121274780442e+00,-2.617008534053751667e+00,1.557549230597834455e+00,1.779122134931610422e+00,-5.291681317008888330e-01,-2.339071540358459989e-01,5.680087841880695487e-01,3.227180173218628934e-01,-3.184485615140154047e-01,-4.755143472155878848e-02,-9.160293993071432217e-01,-6.040875038278303855e-01,1.431031669481277246e+00,-2.167712282723724737e+00,-2.619769419234575514e-01,-9.187605594815436705e-01,-3.700982573532811126e-01,-9.379926935698910950e-02,1.529915778589741482e+00,-2.256303803072486347e-01,-7.490988445046179445e-01,1.136024052053641320e+00,-1.494232261867133760e+00,-1.389416173654238196e-01,6.252626613187554083e-01,1.227161352581028764e+00,1.031455850404429331e+00,7.891950823384301650e-01,2.971015923452171581e-01,1.026230355952151507e+00,1.593144189470337979e+00,-1.659316363459320265e-01,-2.073821363778106663e-01,8.709540374281045105e-01,-1.482072997789729785e+00,1.917811571113380853e-01,9.254651868250621805e-01,-5.064690299762236725e-01,1.708619840933365497e+00,-1.268790999182934920e+00
3.676709519936077752e-01,8.807132935828643205e-01,-2.830149457420719217e-01,-1.592596924998166630e+00,1.207208788150270218e+00,-4.392984083992190064e-02,-1.330629228671332376e+00,-2.060975898848705246e+00,2.387807926513019763e-01,-2.305954260800041622e-01,1.092205428708097781e+00,-3.642624607258870828e-01,2.667812592188103515e-01,1.323439125221780900e-02,-1.810406198072363582e+00,-2.863575415562267690e+00,-6.801640689036321241e-01,-7.415248702671607406e-01,5.961329627793952035e-01,-4.336729375507420436e-01,1.494898043236246421e+00,-5.596568765690765890e-01,8.659743109073908540e-01,-1.009438552336034522e+00,6.444599932115359087e-01,-2.446698480403808329e+00,1.382540192875120200e+00,-4.728556596566288461e-01,-4.871200991839443328e-01,1.006945239162365890e+00,-1.001293036240555656e+00,-6.946660339407627616e-01,-5.726797056350748337e-03,6.798224765645399792e-01,3.100238848601716835e-01,-5.874494276455507480e-01,-2.347424927599958411e-01,-6.306376270417157759e-01,-1.139075016857653333e+00,-1.553765522633020202e-01,2.037819253566209854e-01,3.556496421277559050e-01,1.453449650160163920e+00,1.201079636671478351e-01,-5.047423467291283217e-01,4.425828469746003746e-01,-2.861997104715275686e+00,3.268105215069871394e-01,5.963471065423993078e-01,1.239975721992107482e+00,-9.916957486096105168e-01,-3.305844251061059585e-02,-2.374223040170871379e-01,-1.497670095912929211e+00,2.051823481965356688e+00,1.222442410571629612e+00,2.763496975175152137e+00,1.233846798118293453e+00,-1.180491068865892057e+00,-1.082046501967674823e+00,-1.182074625131572132e+00,1.623018807838968181e-01,-2.497978129797962799e-01,-9.597491470779461187e-01,7.045994068626632023e-01,1.548686139947851870e-01,-1.184145649914438991e-01,2.074749619760749120e+00,-7.885913379572734305e-02,2.395269930579127404e+00,6.002267598875270921e-02,2.572940674207200296e-01,-1.477311883812559012e-01,-5.763937915279621071e-01,-1.200669506036629697e+00,1.057660804800610865e+00,3.555032121088981811e-01,-6.236827627796263096e-01,1.301788241157221027e+00,9.802720003042755259e-01,-8.432458398657394216e-01,-9.039735622093620915e-01,3.849635604918529297e-01,6.338344135979915306e-01,1.088872100139595567e+00,-1.324818853674751551e-01,-8.350901575027375179e-01,-1.114635288515584577e+00,1.086076358326219626e+00,-4.790237841769949823e-01,-3.789862389197206083e-01,3.677209790595063477e-01,1.773911838821015108e-01,3.709125363831430322e-01,4.114440195902587805e-01,-1.032187163296508947e+00,1.771241085144727556e+00,4.634025453925431637e-01,1.799197241893747412e-01,-4.792364119085449903e-01
-1.431469591398617201e-02,-1.035709424434738013e+00,2.350066250353038608e-02,-1.450806825818736989e+00,1.496541714333784467e+00,1.820686993886549754e+00,1.357867729736910833e+00,-2.528006744541784201e-01,1.246947636067488041e+00,9.398313846496814117e-01,8.874152152320357034e-01,-5.646292140483128996e-01,1.245593952911651980e+00,1.516089429475208916e-01,-1.187908830872719923e+00,-1.350830615415475444e+00,-1.842702559382870531e+00,7.997642854717738892e-02,1.154035394326707431e+00,-8.472123535064742805e-01,8.801305431884801633e-01,1.523870647040858950e+00,-2.054913447961590922e+00,-1.337323224930608623e+00,-1.509840100947188457e+00,-1.562180310390381521e+00,1.606320262059034221e+00,6.429175167076453534e-02,-1.573591675446359972e-01,1.649268419942376607e+00,1.745646810420849127e+00,2.533322072164794214e-01,-1.860077137138730352e-01,-1.436169172610214151e+00,1.856571411540639316e+00,-4.270093468644920454e-01,8.057576905376815368e-01,1.557498025583834572e-02,8.574094559135149451e-02,8.420531794054968433e-01,1.560597537742812513e+00,-9.689822344442038382e-01,-1.987048623684672721e+00,-7.641471396831888141e-01,1.128039287401567892e+00,1.893581072388648978e-02,-1.375389435840443042e+00,4.896389641003096593e-01,-4.347523535626917068e-01,6.000005214673801435e-01,4.987243728421874578e-01,5.363147539406474262e-01,1.644682841039447840e+00,-1.134624153226233417e-01,-4.726326054725779602e-01,-1.091732732508422288e+00,-1.633719670933849955e+00,6.907302091291390722e-01,4.722196787330928958e-02,4.808166043401990719e-01,-4.525261103632133297e-01,-2.927063674155980233e-01,1.118851996032198981e+00,-1.869246034958092606e+00,-4.704762665992604509e-01,-7.918508400220906074e-01,-1.505051728457737603e+00,2.717010649314678949e-01,-1.531521992065131066e+00,1.402500663808682546e+00,2.717976604546259445e+00,2.283821252710957483e-01,2.353378648727528014e-02,-6.519955343751852039e-01,-1.285602746845245226e-01,-1.467903235314065524e+00,5.003981573663223159e-01,1.330765790526110104e+00,1.638181037683794861e+00,-4.637542640693688156e-01,4.933068999078543126e-01,1.004509668468309913e+00,-1.477651869552392805e+00,8.005890029729201274e-02,8.214149636920666797e-01,9.514922186030659867e-01,1.737372563942775283e+00,6.477546680507511034e-01,2.252327149670033446e+00,-2.198930599978139722e-02,-4.415262101550304075e-01,1.047493519398075001e-01,-1.066908641534552338e+00,-8.189927659833085016e-01,-4.568745911680758831e-01,7.067615233555327725e-01,-1.933520335953457236e-01,6.447046855098477192e-01,2.072404303025823236e+00,-3.091882985472605427e-01
1.745622977885835203e+00,-1.427073091422073503e+00,6.946676263197727463e-01,1.736281893192766490e-01,2.461233907789755482e-01,-7.223013681313417145e-01,8.707954187991863160e-01,2.406657671948734534e-01,-1.167239089389858098e+00,1.878446114047393589e+00,2.410407337676317152e-01,3.291666076666917018e-01,-1.207867548005061797e+00,-9.537231941609354557e-02,2.902436248350071316e-02,5.329703881978680169e-01,-7.035140652128994976e-01,-3.860065935532915882e-01,5.021047151793416319e-01,-1.187667040100606475e-01,9.207148509936037561e-02,1.522340573583860490e-01,1.196614171448028507e+00,-3.046951657256579682e-01,-1.124718775509917279e+00,-2.097679761879420735e+00,7.494854830268438128e-01,2.045199756433309368e-01,1.529328655803413817e+00,-1.616712180209415040e-01,-1.896592713460679702e-01,6.886931914812655098e-02,-1.235415891991382020e+00,4.068591603024667713e-01,2.751137486777950336e+00,8.311106521548358161e-01,6.982012012511156218e-01,-1.894023829255424562e-01,1.102664955312846473e+00,9.739834386033496827e-01,1.079954705575587370e+00,1.375941168635306022e+00,-1.605870889357178255e+00,1.086724078807387084e+00,-2.235970522474509670e-01,-1.433265820936696633e-01,1.282530224077754077e+00,8.091417879100285537e-01,-1.649151272444786764e+00,1.774800793188367809e+00,-3.498278692479160901e-01,-5.707099529312218422e-01,9.812391232776457306e-01,-1.367486794176095144e-01,5.717642347679129378e-01,1.872635273419452684e+00,1.045563603028501820e+00,-1.701805236618525452e+00,9.103758581460631438e-01,6.706195970990732613e-01,-5.755208587740560100e-01,-5.033698509910263658e-02,-5.411451015283582633e-01,-2.020452787423151764e-01,-1.076035531783059662e+00,-1.439771997870838760e+00,-9.978547827582482377e-01,9.842291749231572018e-01,-1.243950113813125036e+00,-1.044541201631233429e+00,4.141295798321024679e-01,-7.503141130043793350e-01,-2.455543220025012907e+00,-1.123498004360381275e+00,-4.594720768900194541e-01,1.445695406709926134e+00,-2.896419196978423094e-01,-4.908234325007157506e-02,4.163767694829005883e-01,-1.737509146074429078e-01,-1.009433257197779099e+00,1.601242667454751523e+00,4.495664710498231686e-01,-8.001066320804919307e-01,1.076070159263600834e+00,1.287539637761748290e+00,-7.987405744493866755e-02,-1.057023837855760151e+00,1.051379662424834605e+00,2.122926757268582154e+00,1.808587606115318325e+00,-3.397904018705462659e-01,-8.552974793756330796e-02,-1.055110025704307564e+00,-1.899037204759208008e-01,-9.666592197999192282e-02,-5.537019576983803759e-01,-6.097148565892953620e-01,-1.823864960556867976e-01,1.148215002409046503e+00
1.692243053510918749e+00,-6.671838493959677541e-01,8.937995802619073116e-01,-1.147067715533090615e+00,-3.024809211497113681e-01,-1.882087222808283888e+00,-1.773327323720163884e+00,-1.293488977954504682e+00,1.694194850625890147e+00,-1.280542032976351718e+00,-1.258987132189370028e-01,9.674402449769120560e-01,-1.789062145513157509e-01,1.302445099254618599e+00,1.578032201179772276e+00,-7.348677819561033608e-01,3.329293902332334798e-01,2.207273896793617018e-01,1.404293701193229105e-01,1.652696023298104944e+00,8.259027788345929544e-02,1.309744219733350867e+00,2.030263265036000853e+00,6.742537218642202790e-01,7.141630438887366372e-01,-8.078774967179620514e-01,-1.249490808915904028e+00,5.965421701623913053e-01,-1.511197820584670781e+00,-6.353878734798187322e-01,1.633200034499342479e-01,-1.393489227982560141e+00,5.090018914653398063e-01,-6.068560107162733752e-01,-9.956518831653714263e-02,1.234025352871358054e-02,-4.023389661775224613e-01,-5.888562522376898922e-01,-2.523713670438637036e-01,-8.303043887255819877e-01,-7.168135651595376467e-01,-7.487040743951138833e-01,3.014361488463265237e-01,1.235123325545511408e+00,9.705582581953332566e-01,-4.163953019297031433e-01,-3.640694696131394625e-01,8.360471103150124428e-01,-1.355658745694676259e+00,4.736526728278669385e-01,3.433819223643590213e-02,1.103989348823744887e+00,-2.886718826910055977e-02,-1.223441755889601162e-01,-8.311999771114611871e-03,1.253280569847989578e-01,-1.363857254691572818e+00,8.703407695706590896e-01,-9.966756802986510566e-01,-6.679984812349989975e-02,2.628725805945041905e-01,-1.105485589108494704e+00,-1.182293083170541381e+00,6.913050989084288389e-01,-6.389254095741337958e-01,1.615948047272734334e+00,7.313951521979747405e-02,4.712406407090925509e-01,1.690432884135741054e-01,5.521732496973970061e-01,-2.928123883330932542e-01,-2.623837709209763669e-01,2.639733159523487416e+00,-3.406144318506695856e-01,9.562995327235279674e-01,1.472122200429287209e-01,-1.703354625314527304e+00,-5.045768142153416180e-01,2.182032992456854059e-01,1.866324563728992691e-01,-6.697825769125465012e-01,-1.861843787087828425e-02,1.076583564750392297e+00,7.422659906927532303e-01,8.738011671844666539e-01,1.090277155730766001e+00,-7.295207861881297662e-01,2.184830037275204140e-01,6.844309044232065320e-01,-6.037477545869527340e-01,-6.492964738179746176e-01,2.698765017144650891e-01,1.350155112157412018e+00,1.008752221019239226e+00,-1.174512290634596834e+00,2.749040574162841533e-01,-9.959242893477837644e-02,-1.434049385125187648e+00,-7.693582874408320116e-01,-1.149086698062118828e+00
-4.657413205389345223e-01,6.890948878548820433e-01,1.159788062209688164e-01,5.004995875586066845e-01,-1.862259989760790546e+00,-1.095518986292751684e+00,8.413304768156637525e-01,-4.536504739712748924e-01,5.668469145473634674e-01,-4.655446239500384692e-02,-1.765428047723569538e+00,-9.067966663128401716e-01,1.460421223155652815e+00,6.145059693666806711e-01,4.558095860545371414e-01,-7.784032311531881021e-01,-7.662438812706693358e-01,1.219583810055642425e+00,5.174507377571522376e-02,-1.248694318577391327e+00,-3.956705674603939182e-01,-1.307667869210041856e+00,-2.894943405869890296e-01,1.120267958987310797e+00,-5.587200457700675083e-01,-4.581698290443322885e-02,-8.268901115905671340e-01,-1.208836643227366059e+00,8.052503869264397984e-01,-9.931066545294408021e-01,-8.518240386077261528e-01,-1.045943961089387475e+00,6.149760314180352516e-02,1.642320360770048449e-01,5.203395542698725507e-01,-8.642173854579712211e-01,9.491598748581306921e-01,8.184579530383282453e-01,6.171955722284808710e-01,-4.376989966009761091e-01,7.073851281505211253e-01,-1.422390650746441443e+00,8.636431398894026668e-01,5.942094370517728708e-01,-1.193694610164767411e+00,-1.241686331693653722e+00,2.314930703699522863e-01,1.346733489728044519e+00,1.010853826300482483e+00,-4.145653721310323392e-01,-8.504069039277034614e-02,2.969194382794551612e-01,-1.413308790639355994e+00,5.844584308756298752e-01,2.006585214143233598e-01,-3.049191079115762260e-01,1.013892419093966879e+00,1.605664799163283585e-01,-5.718546825577828230e-01,-2.658255210804424618e+00,-1.160264698319446675e+00,-1.149419915523427704e+00,-4.212402636069865758e-01,4.708375147871989297e-01,-1.780934792987701187e-01,-1.013452166799676979e+00,1.010905478815752545e+00,-9.710563797505575856e-01,2.001799685606235613e-02,7.549632880257955980e-01,9.283250024972249381e-01,-2.722530227779231260e-01,1.872125085229179309e+00,-3.048191583289043827e-01,-9.747858316050819205e-01,1.903073874374210384e-01,-1.014566171901611635e-01,5.826531149149765526e-02,6.957419765577278481e-01,1.816375328212148366e-01,-4.398536268617067591e-03,3.937811475081846035e-01,9.932995264805822844e-01,-5.230607566805000053e-01,5.166235730635719836e-01,-2.237349424778638518e+00,-2.642416230852819403e+00,-2.044584404381590392e+00,9.540781863579205213e-01,8.919405808956831772e-01,9.199530521698976449e-01,-1.420543576811394759e+00,-1.157156236293326534e+00,-6.484088041277360492e-01,1.213639450350523008e+00,-1.468825254562285743e+00,3.737662041217103548e-01,-3.394131558122882031e-01,-2.064668305931502523e+00,4.587152689011818330e-02
3.096536353231595928e-01,-7.709945330483236603e-01,6.016448082239134187e-01,-2.190565007431390043e+00,-1.254693779004807830e+00,1.138185833555753534e+00,-6.246366757791997903e-01,1.367076715938967124e-01,-7.816286278136566068e-01,-2.017246478731829384e+00,-2.095718402939504843e-01,6.446481965938576364e-01,-1.071330082741757533e-01,4.367117892339308916e-01,1.267345018368524867e+00,3.378279693020490582e-01,1.223709511332690347e+00,-4.097224029641901022e-01,6.885358379910285764e-01,1.156939423572353881e-01,7.088565815144451943e-01,-4.741192398509997963e-01,-6.335919105379421712e-01,-8.708264701591451606e-01,-1.386702759379286887e-01,3.293537141152710901e-01,8.106898408853202564e-01,-1.287063014331954358e+00,1.242887727968393641e+00,6.150359265012558252e-01,-1.638897350292092825e-01,1.439608471154916192e+00,2.543793283376647157e-03,7.083192814933371162e-01,1.687877080398406116e-01,2.464814397024583381e-01,-3.962543597786413740e-01,5.460570914176411383e-01,-1.703881084841385174e-01,-7.025102624980387178e-01,-2.473568295954435003e-01,5.277666980234783090e-01,6.271676678101427704e-01,5.453263106817960448e-01,1.314455660403361259e+00,-5.226171407922312051e-01,2.344251885934898749e-01,-1.301976918236456893e+00,-4.528243854475257346e-01,-4.150271253648725733e-01,-1.159230707082768319e+00,-2.358322867746680818e-01,-2.117176043648204331e+00,1.036634268098348910e+00,2.835253354231575540e-01,6.695749195105009655e-01,-3.848137412923353096e-01,-2.220202911645092314e+00,6.970669659339139290e-01,1.031496158989046730e-01,-1.077017536815053633e+00,1.300646908166245508e+00,8.157580350306938843e-01,-1.960722096640138412e+00,3.037119069376588709e-01,4.672176670968597456e-01,1.739640634510673634e+00,9.139155326178987071e-01,-1.384857524107711013e+00,1.011632787092125563e+00,-2.803963245070272281e-01,8.343351709243208569e-01,-4.148571273014249328e-01,-3.898348594896104968e-01,-1.270735309545007574e+00,8.663219738455636421e-01,-8.060587038843157748e-01,-9.601415597149304260e-01,2.122883397128307592e-01,9.380253591047672534e-01,-1.883581042114127246e+00,3.888656544175871921e-01,-1.940424571910756013e-01,1.024414966583638620e+00,2.596012404577384136e-01,2.650958341514756955e-01,6.691409556345189191e-01,-1.448175503481956561e+00,1.558073191925257062e+00,-2.118225902734370558e-01,1.761405991296290052e+00,-2.671095374365924369e-01,-8.579409025475026596e-01,2.160494685042941287e-01,1.441086330994540143e-01,-1.178018107103898648e+00,5.538594774565180900e-01,-9.818340835665603228e-01,2.771207668335542995e-01,4.840835557613134416e-03
-3.060633374549585617e-01,2.569862292462511411e-01,9.293087529070107600e-01,-9.179447631090549287e-01,4.584056989148261319e-01,-1.305368329117274850e+00,-3.666934495941561734e-01,-4.502497871877472746e-02,2.602871893370458878e+00,9.181651746972961936e-01,7.719300436674112476e-01,4.054513611004535445e-01,-1.026555895914344152e+00,-5.360470922936273475e-01,-2.347395751010581677e-01,3.093720560490257343e-01,5.667868118936205679e-01,-6.653043876210819330e-02,1.363261165667544461e-01,-8.775264004454379207e-03,-3.730391165364566608e-01,5.420096601561843475e-01,2.194355205269865605e-01,-6.250292076105877781e-01,4.925576084748685135e-01,1.629541947352603604e+00,1.187364355076829803e+00,4.489516397144985294e-01,-1.772704620799075093e+00,-5.396829977352154417e-01,1.108731218922875073e+00,-1.048232926861810688e+00,-1.611951340495872964e-01,4.477616188957003057e-02,-1.151357456388289791e+00,6.084142017939102309e-02,7.923173832014016593e-01,-3.847016360067623264e-01,1.343768330932703314e+00,-6.790762385488274822e-01,-1.424561011972853342e+00,-3.274829524653145030e-01,9.913653327449195585e-01,-2.436579163365178768e+00,1.132433487889502155e+00,1.223353194137332123e+00,5.987417367237634069e-01,-6.191348141334849231e-01,-2.906340734191366626e-01,8.258754516827068182e-01,-2.878614991822074365e-01,6.625740150615055946e-01,1.150140673159667434e-02,-1.057515677275941313e+00,1.582027812111426179e+00,-8.295476554386359558e-01,-1.122493894633471712e+00,3.671275935538926838e-01,-1.481939834090994536e-02,-9.622779169338404603e-01,1.059979711057212892e+00,-1.305601494976112553e+00,9.095404249643277428e-01,-3.062113964506381694e-02,-6.442866026377324085e-01,2.357858523259237504e+00,1.810340857812620663e-01,-4.367800095395262677e-02,-7.495759775890915577e-01,-1.228981514338918363e-01,2.064538407462552350e+00,-5.707575427634753451e-01,-4.317628501548852471e-01,2.164164690728692386e-01,-9.612266690806026137e-01,-1.148432668612471952e+00,1.456249945875189578e-01,4.345914111964207516e-01,-4.850675503241615449e-01,1.282112868414578555e-01,-5.310610512329091426e-01,-3.884927030029141082e-01,4.269080056862865624e-01,1.263992827873280378e+00,-6.176653122751799563e-01,-2.227766084069230601e+00,1.572512105983772557e+00,-9.417220721431239783e-01,-1.876595072639827722e+00,-1.124199718997823227e+00,4.972185591621521294e-01,1.130436328760677345e+00,-2.937640076392968314e-01,6.025560093548881779e-01,-1.144973375594032783e+00,7.510781735338964982e-01,-1.430480426647723069e-01,-9.693851989516234502e-01,-1.717672839836295318e-01,3.392890066893251011e-01
-2.435161313695679564e+00,9.506823556215935334e-01,1.194342007452215970e+00,-1.036822652894747065e+00,-7.947763905661191508e-01,5.362933976385860779e-01,-3.995813149468134262e-01,6.407667979399980229e-01,-2.431357858230042690e-01,1.981583309088535083e+00,1.691433770992294416e-01,-3.373304298651226274e-01,-2.814047678764554639e-01,3.232809026621173976e-01,-2.185082241441396178e+00,8.946319567764262626e-01,2.852506684019311817e-02,2.215086542548629911e+00,4.140324444876195553e-01,-6.248133788882759276e-01,-2.081114680393526817e-01,1.798420006551308736e+00,-6.431670089059002837e-01,8.339934741519230421e-01,1.904719140756518492e+00,4.136332563891654268e-01,7.736893347220114014e-01,-1.908474300401338031e+00,-1.022780334930288859e+00,5.978743058887265871e-01,1.889701262115590225e-02,-2.086037622122972890e-01,7.404040490394355745e-01,-1.159161317003931435e+00,-7.786917237963361660e-02,9.990647986702927419e-02,-2.097661591252351354e-01,-1.207222314093051807e+00,7.271430230342121881e-01,-3.193423577745549746e+00,-2.456675339705518546e-01,-1.934973942238712441e-01,2.483378813024674989e-02,-9.952593482509169975e-01,1.561062954176421602e+00,9.240355321806982269e-01,1.300347882967119784e+00,-7.092013955620805055e-01,-1.522290326867131172e-01,-1.829876199632498313e-01,6.294267369344144214e-01,7.715814486190636368e-01,-1.980599761592138908e-01,-1.019992875367803142e+00,3.462855409994425870e-01,-5.473715635554037284e-01,-2.664900606030714547e-01,1.848552432255133604e-01,-2.541997629467330211e-01,1.012179329816678575e+00,-2.001199877315087694e-01,4.240747113650925604e-01,-5.115298688928597848e-01,1.751006230691634080e-01,5.037514532861203653e-01,7.418912044800990424e-01,5.885012073136683952e-01,-8.280056184373190131e-01,-2.850635626063227068e+00,-2.008080072137099936e+00,3.945995985186328547e-01,8.316682071702502510e-01,1.206581351626954790e+00,2.035170823640141791e+00,-6.539560430238865185e-02,-1.075320724409511763e+00,1.627628116815771075e-01,3.841830602618485635e-01,-8.212672625773556057e-01,3.803449616192054461e-01,1.405276708490518889e+00,-2.080375518639775434e-01,-6.546221675004888496e-01,-8.980619144668271492e-01,-1.065038499022403107e+00,-2.077769207926705164e+00,-7.631824263173502265e-01,5.915509741406143052e-01,1.274314448223131224e+00,1.045469230596648869e+00,2.641758987517059398e-01,2.106928152942402210e+00,-4.746938767598630204e-01,-5.852152154486908175e-01,-1.820085371723784984e-01,-1.174080076662429528e+00,-5.703562129969113464e-02,1.829836116539156343e-01,2.718532921473541808e-02,3.612381685961463806e-01
